cm	fotos	estojo	personnalite	laminas	base	final
45	94	1	0	21	R$ 2.820,00	R$ 3.038,00
45	95	1	0	21	R$ 2.850,00	R$ 3.065,00
45	96	1	0	21	R$ 2.880,00	R$ 3.092,00
45	97	1	0	22	R$ 2.910,00	R$ 3.119,00
45	98	1	0	22	R$ 2.940,00	R$ 3.146,00
45	99	1	0	22	R$ 2.970,00	R$ 3.173,00
45	100	1	0	22	R$ 3.000,00	R$ 3.200,00
45	101	1	0	22	R$ 3.030,00	R$ 3.227,00
45	102	1	0	23	R$ 3.060,00	R$ 3.254,00
45	103	1	0	23	R$ 3.090,00	R$ 3.281,00
45	104	1	0	23	R$ 3.120,00	R$ 3.308,00
45	105	1	0	23	R$ 3.150,00	R$ 3.335,00
45	106	1	0	24	R$ 3.180,00	R$ 3.362,00
45	107	1	0	24	R$ 3.210,00	R$ 3.389,00
45	108	1	0	24	R$ 3.240,00	R$ 3.416,00
45	109	1	0	24	R$ 3.270,00	R$ 3.443,00
45	110	1	0	24	R$ 3.300,00	R$ 3.470,00
45	111	1	0	25	R$ 3.330,00	R$ 3.497,00
45	112	1	0	25	R$ 3.360,00	R$ 3.524,00
45	113	1	0	25	R$ 3.390,00	R$ 3.551,00
45	114	1	0	25	R$ 3.420,00	R$ 3.578,00
45	115	1	0	26	R$ 3.450,00	R$ 3.432,50
45	116	1	0	26	R$ 3.480,00	R$ 3.458,00
45	117	1	0	26	R$ 3.510,00	R$ 3.483,50
45	118	1	0	26	R$ 3.540,00	R$ 3.509,00
45	119	1	0	26	R$ 3.570,00	R$ 3.534,50
45	120	1	0	27	R$ 3.600,00	R$ 3.560,00
45	121	1	0	27	R$ 3.630,00	R$ 3.585,50
45	122	1	0	27	R$ 3.660,00	R$ 3.611,00
45	123	1	0	27	R$ 3.690,00	R$ 3.636,50
45	124	1	0	28	R$ 3.720,00	R$ 3.662,00
45	125	1	0	28	R$ 3.750,00	R$ 3.687,50
45	126	1	0	28	R$ 3.780,00	R$ 3.713,00
45	127	1	0	28	R$ 3.810,00	R$ 3.738,50
45	128	1	0	28	R$ 3.840,00	R$ 3.764,00
45	129	1	0	29	R$ 3.870,00	R$ 3.789,50
45	130	1	0	29	R$ 3.900,00	R$ 3.815,00
45	131	1	0	29	R$ 3.930,00	R$ 3.840,50
45	132	1	0	29	R$ 3.960,00	R$ 3.866,00
45	133	1	0	30	R$ 3.990,00	R$ 3.891,50
45	134	1	0	30	R$ 4.020,00	R$ 3.917,00
45	135	1	0	30	R$ 4.050,00	R$ 3.942,50
45	136	1	0	30	R$ 4.080,00	R$ 3.968,00
45	137	1	0	30	R$ 4.110,00	R$ 3.993,50
45	138	1	0	31	R$ 4.140,00	R$ 3.812,00
45	139	1	0	31	R$ 4.170,00	R$ 3.836,00
45	140	1	0	31	R$ 4.200,00	R$ 3.860,00
45	141	1	0	31	R$ 4.230,00	R$ 3.884,00
45	142	1	0	32	R$ 4.260,00	R$ 3.908,00
45	143	1	0	32	R$ 4.290,00	R$ 3.932,00
45	144	1	0	32	R$ 4.320,00	R$ 3.956,00
45	145	1	0	32	R$ 4.350,00	R$ 3.980,00
45	146	1	0	32	R$ 4.380,00	R$ 4.004,00
45	147	1	0	33	R$ 4.410,00	R$ 4.028,00
45	148	1	0	33	R$ 4.440,00	R$ 4.052,00
45	149	1	0	33	R$ 4.470,00	R$ 4.076,00
45	150	1	0	33	R$ 4.500,00	R$ 4.100,00
45	151	1	0	34	R$ 4.530,00	R$ 4.124,00
45	152	1	0	34	R$ 4.560,00	R$ 4.148,00
45	153	1	0	34	R$ 4.590,00	R$ 4.172,00
45	154	1	0	34	R$ 4.620,00	R$ 4.196,00
45	155	1	0	34	R$ 4.650,00	R$ 4.220,00
45	156	1	0	35	R$ 4.680,00	R$ 4.244,00
45	157	1	0	35	R$ 4.710,00	R$ 4.268,00
45	158	1	0	35	R$ 4.740,00	R$ 4.292,00
45	159	1	0	35	R$ 4.770,00	R$ 4.316,00
45	160	1	0	36	R$ 4.800,00	R$ 4.340,00
45	161	1	0	36	R$ 4.830,00	R$ 4.364,00
45	162	1	0	36	R$ 4.860,00	R$ 4.388,00
45	163	1	0	36	R$ 4.890,00	R$ 4.412,00
45	164	1	0	36	R$ 4.920,00	R$ 4.436,00
45	165	1	0	37	R$ 4.950,00	R$ 4.460,00
45	166	1	0	37	R$ 4.980,00	R$ 4.484,00
45	167	1	0	37	R$ 5.010,00	R$ 4.508,00
45	168	1	0	37	R$ 5.040,00	R$ 4.532,00
45	169	1	0	38	R$ 5.070,00	R$ 4.556,00
45	170	1	0	38	R$ 5.100,00	R$ 4.580,00
45	171	1	0	38	R$ 5.130,00	R$ 4.604,00
45	172	1	0	38	R$ 5.160,00	R$ 4.628,00
45	173	1	0	38	R$ 5.190,00	R$ 4.652,00
45	174	1	0	39	R$ 5.220,00	R$ 4.676,00
45	175	1	0	39	R$ 5.250,00	R$ 4.700,00
45	176	1	0	39	R$ 5.280,00	R$ 4.724,00
45	177	1	0	39	R$ 5.310,00	R$ 4.748,00
45	178	1	0	40	R$ 5.340,00	R$ 4.772,00
45	179	1	0	40	R$ 5.370,00	R$ 4.796,00
45	180	1	0	40	R$ 5.400,00	R$ 4.820,00
45	181	1	0	40	R$ 5.430,00	R$ 4.844,00
45	182	1	0	40	R$ 5.460,00	R$ 4.868,00
45	183	1	0	41	R$ 5.490,00	R$ 4.892,00
45	184	1	0	41	R$ 5.520,00	R$ 4.916,00
45	185	1	0	41	R$ 5.550,00	R$ 4.940,00
45	186	1	0	41	R$ 5.580,00	R$ 4.964,00
45	187	1	0	42	R$ 5.610,00	R$ 4.988,00
45	188	1	0	42	R$ 5.640,00	R$ 5.012,00
45	189	1	0	42	R$ 5.670,00	R$ 5.036,00
45	190	1	0	42	R$ 5.700,00	R$ 5.060,00
45	191	1	0	42	R$ 5.730,00	R$ 5.084,00
45	192	1	0	43	R$ 5.760,00	R$ 5.108,00
45	193	1	0	43	R$ 5.790,00	R$ 5.132,00
45	194	1	0	43	R$ 5.820,00	R$ 5.156,00
45	195	1	0	43	R$ 5.850,00	R$ 5.180,00
45	196	1	0	44	R$ 5.880,00	R$ 5.204,00
45	197	1	0	44	R$ 5.910,00	R$ 5.228,00
45	198	1	0	44	R$ 5.940,00	R$ 5.252,00
45	199	1	0	44	R$ 5.970,00	R$ 5.276,00
45	200	1	0	44	R$ 6.000,00	R$ 5.300,00
45	201	1	0	45	R$ 6.030,00	R$ 5.324,00
45	202	1	0	45	R$ 6.060,00	R$ 5.348,00
45	203	1	0	45	R$ 6.090,00	R$ 5.372,00
45	45	0	1	10	R$ 1.350,00	R$ 2.000,00
45	46	0	1	10	R$ 1.380,00	R$ 2.030,00
45	47	0	1	10	R$ 1.410,00	R$ 2.060,00
45	48	0	1	11	R$ 1.440,00	R$ 2.090,00
45	49	0	1	11	R$ 1.470,00	R$ 2.120,00
45	50	0	1	11	R$ 1.500,00	R$ 2.150,00
45	51	0	1	11	R$ 1.530,00	R$ 2.180,00
45	52	0	1	12	R$ 1.560,00	R$ 2.210,00
45	53	0	1	12	R$ 1.590,00	R$ 2.240,00
45	54	0	1	12	R$ 1.620,00	R$ 2.270,00
45	55	0	1	12	R$ 1.650,00	R$ 2.300,00
45	56	0	1	12	R$ 1.680,00	R$ 2.330,00
45	57	0	1	13	R$ 1.710,00	R$ 2.360,00
45	58	0	1	13	R$ 1.740,00	R$ 2.390,00
45	59	0	1	13	R$ 1.770,00	R$ 2.420,00
45	60	0	1	13	R$ 1.800,00	R$ 2.450,00
45	61	0	1	14	R$ 1.830,00	R$ 2.480,00
45	62	0	1	14	R$ 1.860,00	R$ 2.510,00
45	63	0	1	14	R$ 1.890,00	R$ 2.540,00
45	64	0	1	14	R$ 1.920,00	R$ 2.570,00
45	65	0	1	14	R$ 1.950,00	R$ 2.600,00
45	66	0	1	15	R$ 1.980,00	R$ 2.630,00
45	67	0	1	15	R$ 2.010,00	R$ 2.660,00
45	68	0	1	15	R$ 2.040,00	R$ 2.690,00
45	69	0	1	15	R$ 2.070,00	R$ 2.720,00
45	70	0	1	16	R$ 2.100,00	R$ 2.645,00
45	71	0	1	16	R$ 2.130,00	R$ 2.673,50
45	72	0	1	16	R$ 2.160,00	R$ 2.702,00
45	73	0	1	16	R$ 2.190,00	R$ 2.730,50
45	74	0	1	16	R$ 2.220,00	R$ 2.759,00
45	75	0	1	17	R$ 2.250,00	R$ 2.787,50
45	76	0	1	17	R$ 2.280,00	R$ 2.816,00
45	77	0	1	17	R$ 2.310,00	R$ 2.844,50
45	78	0	1	17	R$ 2.340,00	R$ 2.873,00
45	79	0	1	18	R$ 2.370,00	R$ 2.901,50
45	80	0	1	18	R$ 2.400,00	R$ 2.930,00
45	81	0	1	18	R$ 2.430,00	R$ 2.958,50
45	82	0	1	18	R$ 2.460,00	R$ 2.987,00
45	83	0	1	18	R$ 2.490,00	R$ 3.015,50
45	84	0	1	19	R$ 2.520,00	R$ 3.044,00
45	85	0	1	19	R$ 2.550,00	R$ 3.072,50
45	86	0	1	19	R$ 2.580,00	R$ 3.101,00
45	87	0	1	19	R$ 2.610,00	R$ 3.129,50
45	88	0	1	20	R$ 2.640,00	R$ 3.158,00
45	89	0	1	20	R$ 2.670,00	R$ 3.186,50
45	90	0	1	20	R$ 2.700,00	R$ 3.215,00
45	91	0	1	20	R$ 2.730,00	R$ 3.243,50
45	92	0	1	20	R$ 2.760,00	R$ 3.272,00
45	93	0	1	21	R$ 2.790,00	R$ 3.161,00
45	94	0	1	21	R$ 2.820,00	R$ 3.188,00
45	95	0	1	21	R$ 2.850,00	R$ 3.215,00
45	96	0	1	21	R$ 2.880,00	R$ 3.242,00
45	97	0	1	22	R$ 2.910,00	R$ 3.269,00
45	98	0	1	22	R$ 2.940,00	R$ 3.296,00
45	99	0	1	22	R$ 2.970,00	R$ 3.323,00
45	100	0	1	22	R$ 3.000,00	R$ 3.350,00
45	101	0	1	22	R$ 3.030,00	R$ 3.377,00
45	102	0	1	23	R$ 3.060,00	R$ 3.404,00
45	103	0	1	23	R$ 3.090,00	R$ 3.431,00
45	104	0	1	23	R$ 3.120,00	R$ 3.458,00
45	105	0	1	23	R$ 3.150,00	R$ 3.485,00
45	106	0	1	24	R$ 3.180,00	R$ 3.512,00
45	107	0	1	24	R$ 3.210,00	R$ 3.539,00
45	108	0	1	24	R$ 3.240,00	R$ 3.566,00
45	109	0	1	24	R$ 3.270,00	R$ 3.593,00
45	110	0	1	24	R$ 3.300,00	R$ 3.620,00
45	111	0	1	25	R$ 3.330,00	R$ 3.647,00
45	112	0	1	25	R$ 3.360,00	R$ 3.674,00
45	113	0	1	25	R$ 3.390,00	R$ 3.701,00
45	114	0	1	25	R$ 3.420,00	R$ 3.728,00
45	115	0	1	26	R$ 3.450,00	R$ 3.582,50
45	116	0	1	26	R$ 3.480,00	R$ 3.608,00
45	117	0	1	26	R$ 3.510,00	R$ 3.633,50
45	118	0	1	26	R$ 3.540,00	R$ 3.659,00
45	119	0	1	26	R$ 3.570,00	R$ 3.684,50
45	120	0	1	27	R$ 3.600,00	R$ 3.710,00
45	121	0	1	27	R$ 3.630,00	R$ 3.735,50
45	122	0	1	27	R$ 3.660,00	R$ 3.761,00
45	123	0	1	27	R$ 3.690,00	R$ 3.786,50
45	124	0	1	28	R$ 3.720,00	R$ 3.812,00
45	125	0	1	28	R$ 3.750,00	R$ 3.837,50
45	126	0	1	28	R$ 3.780,00	R$ 3.863,00
45	127	0	1	28	R$ 3.810,00	R$ 3.888,50
45	128	0	1	28	R$ 3.840,00	R$ 3.914,00
45	129	0	1	29	R$ 3.870,00	R$ 3.939,50
45	130	0	1	29	R$ 3.900,00	R$ 3.965,00
45	131	0	1	29	R$ 3.930,00	R$ 3.990,50
45	132	0	1	29	R$ 3.960,00	R$ 4.016,00
45	133	0	1	30	R$ 3.990,00	R$ 4.041,50
45	134	0	1	30	R$ 4.020,00	R$ 4.067,00
45	135	0	1	30	R$ 4.050,00	R$ 4.092,50
45	136	0	1	30	R$ 4.080,00	R$ 4.118,00
45	137	0	1	30	R$ 4.110,00	R$ 4.143,50
45	138	0	1	31	R$ 4.140,00	R$ 3.962,00
45	139	0	1	31	R$ 4.170,00	R$ 3.986,00
45	140	0	1	31	R$ 4.200,00	R$ 4.010,00
45	141	0	1	31	R$ 4.230,00	R$ 4.034,00
45	142	0	1	32	R$ 4.260,00	R$ 4.058,00
45	143	0	1	32	R$ 4.290,00	R$ 4.082,00
45	144	0	1	32	R$ 4.320,00	R$ 4.106,00
45	145	0	1	32	R$ 4.350,00	R$ 4.130,00
45	146	0	1	32	R$ 4.380,00	R$ 4.154,00
45	147	0	1	33	R$ 4.410,00	R$ 4.178,00
45	148	0	1	33	R$ 4.440,00	R$ 4.202,00
45	149	0	1	33	R$ 4.470,00	R$ 4.226,00
45	150	0	1	33	R$ 4.500,00	R$ 4.250,00
45	151	0	1	34	R$ 4.530,00	R$ 4.274,00
45	152	0	1	34	R$ 4.560,00	R$ 4.298,00
45	153	0	1	34	R$ 4.590,00	R$ 4.322,00
45	154	0	1	34	R$ 4.620,00	R$ 4.346,00
45	155	0	1	34	R$ 4.650,00	R$ 4.370,00
45	156	0	1	35	R$ 4.680,00	R$ 4.394,00
45	157	0	1	35	R$ 4.710,00	R$ 4.418,00
45	158	0	1	35	R$ 4.740,00	R$ 4.442,00
45	159	0	1	35	R$ 4.770,00	R$ 4.466,00
45	160	0	1	36	R$ 4.800,00	R$ 4.490,00
45	161	0	1	36	R$ 4.830,00	R$ 4.514,00
45	162	0	1	36	R$ 4.860,00	R$ 4.538,00
45	163	0	1	36	R$ 4.890,00	R$ 4.562,00
45	164	0	1	36	R$ 4.920,00	R$ 4.586,00
45	165	0	1	37	R$ 4.950,00	R$ 4.610,00
45	166	0	1	37	R$ 4.980,00	R$ 4.634,00
45	167	0	1	37	R$ 5.010,00	R$ 4.658,00
45	168	0	1	37	R$ 5.040,00	R$ 4.682,00
45	169	0	1	38	R$ 5.070,00	R$ 4.706,00
45	170	0	1	38	R$ 5.100,00	R$ 4.730,00
45	171	0	1	38	R$ 5.130,00	R$ 4.754,00
45	172	0	1	38	R$ 5.160,00	R$ 4.778,00
45	173	0	1	38	R$ 5.190,00	R$ 4.802,00
45	174	0	1	39	R$ 5.220,00	R$ 4.826,00
45	175	0	1	39	R$ 5.250,00	R$ 4.850,00
45	176	0	1	39	R$ 5.280,00	R$ 4.874,00
45	177	0	1	39	R$ 5.310,00	R$ 4.898,00
45	178	0	1	40	R$ 5.340,00	R$ 4.922,00
45	179	0	1	40	R$ 5.370,00	R$ 4.946,00
45	180	0	1	40	R$ 5.400,00	R$ 4.970,00
45	181	0	1	40	R$ 5.430,00	R$ 4.994,00
45	182	0	1	40	R$ 5.460,00	R$ 5.018,00
45	183	0	1	41	R$ 5.490,00	R$ 5.042,00
45	184	0	1	41	R$ 5.520,00	R$ 5.066,00
45	185	0	1	41	R$ 5.550,00	R$ 5.090,00
45	186	0	1	41	R$ 5.580,00	R$ 5.114,00
45	187	0	1	42	R$ 5.610,00	R$ 5.138,00
45	188	0	1	42	R$ 5.640,00	R$ 5.162,00
45	189	0	1	42	R$ 5.670,00	R$ 5.186,00
45	190	0	1	42	R$ 5.700,00	R$ 5.210,00
45	191	0	1	42	R$ 5.730,00	R$ 5.234,00
45	192	0	1	43	R$ 5.760,00	R$ 5.258,00
45	193	0	1	43	R$ 5.790,00	R$ 5.282,00
45	194	0	1	43	R$ 5.820,00	R$ 5.306,00
45	195	0	1	43	R$ 5.850,00	R$ 5.330,00
45	196	0	1	44	R$ 5.880,00	R$ 5.354,00
45	197	0	1	44	R$ 5.910,00	R$ 5.378,00
45	198	0	1	44	R$ 5.940,00	R$ 5.402,00
45	199	0	1	44	R$ 5.970,00	R$ 5.426,00
45	200	0	1	44	R$ 6.000,00	R$ 5.450,00
45	201	0	1	45	R$ 6.030,00	R$ 5.474,00
45	202	0	1	45	R$ 6.060,00	R$ 5.498,00
45	203	0	1	45	R$ 6.090,00	R$ 5.522,00
45	45	1	1	10	R$ 1.350,00	R$ 2.500,00
45	46	1	1	10	R$ 1.380,00	R$ 2.530,00
45	47	1	1	10	R$ 1.410,00	R$ 2.560,00
45	48	1	1	11	R$ 1.440,00	R$ 2.590,00
45	49	1	1	11	R$ 1.470,00	R$ 2.620,00
45	50	1	1	11	R$ 1.500,00	R$ 2.650,00
45	51	1	1	11	R$ 1.530,00	R$ 2.680,00
45	52	1	1	12	R$ 1.560,00	R$ 2.710,00
45	53	1	1	12	R$ 1.590,00	R$ 2.740,00
45	54	1	1	12	R$ 1.620,00	R$ 2.770,00
45	55	1	1	12	R$ 1.650,00	R$ 2.800,00
45	56	1	1	12	R$ 1.680,00	R$ 2.830,00
45	57	1	1	13	R$ 1.710,00	R$ 2.860,00
45	58	1	1	13	R$ 1.740,00	R$ 2.890,00
45	59	1	1	13	R$ 1.770,00	R$ 2.920,00
45	60	1	1	13	R$ 1.800,00	R$ 2.950,00
45	61	1	1	14	R$ 1.830,00	R$ 2.980,00
45	62	1	1	14	R$ 1.860,00	R$ 3.010,00
45	63	1	1	14	R$ 1.890,00	R$ 3.040,00
45	64	1	1	14	R$ 1.920,00	R$ 3.070,00
45	65	1	1	14	R$ 1.950,00	R$ 3.100,00
45	66	1	1	15	R$ 1.980,00	R$ 3.130,00
45	67	1	1	15	R$ 2.010,00	R$ 3.160,00
45	68	1	1	15	R$ 2.040,00	R$ 3.190,00
45	69	1	1	15	R$ 2.070,00	R$ 3.220,00
45	70	1	1	16	R$ 2.100,00	R$ 3.145,00
45	71	1	1	16	R$ 2.130,00	R$ 3.173,50
45	72	1	1	16	R$ 2.160,00	R$ 3.202,00
45	73	1	1	16	R$ 2.190,00	R$ 3.230,50
45	74	1	1	16	R$ 2.220,00	R$ 3.259,00
45	75	1	1	17	R$ 2.250,00	R$ 3.287,50
45	76	1	1	17	R$ 2.280,00	R$ 3.316,00
45	77	1	1	17	R$ 2.310,00	R$ 3.344,50
45	78	1	1	17	R$ 2.340,00	R$ 3.373,00
45	79	1	1	18	R$ 2.370,00	R$ 3.401,50
45	80	1	1	18	R$ 2.400,00	R$ 3.430,00
45	81	1	1	18	R$ 2.430,00	R$ 3.458,50
45	82	1	1	18	R$ 2.460,00	R$ 3.487,00
45	83	1	1	18	R$ 2.490,00	R$ 3.515,50
45	84	1	1	19	R$ 2.520,00	R$ 3.544,00
45	85	1	1	19	R$ 2.550,00	R$ 3.572,50
45	86	1	1	19	R$ 2.580,00	R$ 3.601,00
45	87	1	1	19	R$ 2.610,00	R$ 3.629,50
45	88	1	1	20	R$ 2.640,00	R$ 3.658,00
45	89	1	1	20	R$ 2.670,00	R$ 3.686,50
45	90	1	1	20	R$ 2.700,00	R$ 3.715,00
45	91	1	1	20	R$ 2.730,00	R$ 3.743,50
45	92	1	1	20	R$ 2.760,00	R$ 3.772,00
45	93	1	1	21	R$ 2.790,00	R$ 3.661,00
45	94	1	1	21	R$ 2.820,00	R$ 3.688,00
45	95	1	1	21	R$ 2.850,00	R$ 3.715,00
45	96	1	1	21	R$ 2.880,00	R$ 3.742,00
45	97	1	1	22	R$ 2.910,00	R$ 3.769,00
45	98	1	1	22	R$ 2.940,00	R$ 3.796,00
45	99	1	1	22	R$ 2.970,00	R$ 3.823,00
45	100	1	1	22	R$ 3.000,00	R$ 3.850,00
45	101	1	1	22	R$ 3.030,00	R$ 3.877,00
45	102	1	1	23	R$ 3.060,00	R$ 3.904,00
45	103	1	1	23	R$ 3.090,00	R$ 3.931,00
45	104	1	1	23	R$ 3.120,00	R$ 3.958,00
45	105	1	1	23	R$ 3.150,00	R$ 3.985,00
45	106	1	1	24	R$ 3.180,00	R$ 4.012,00
45	107	1	1	24	R$ 3.210,00	R$ 4.039,00
45	108	1	1	24	R$ 3.240,00	R$ 4.066,00
45	109	1	1	24	R$ 3.270,00	R$ 4.093,00
45	110	1	1	24	R$ 3.300,00	R$ 4.120,00
45	111	1	1	25	R$ 3.330,00	R$ 4.147,00
45	112	1	1	25	R$ 3.360,00	R$ 4.174,00
45	113	1	1	25	R$ 3.390,00	R$ 4.201,00
45	114	1	1	25	R$ 3.420,00	R$ 4.228,00
45	115	1	1	26	R$ 3.450,00	R$ 4.082,50
45	116	1	1	26	R$ 3.480,00	R$ 4.108,00
45	117	1	1	26	R$ 3.510,00	R$ 4.133,50
45	118	1	1	26	R$ 3.540,00	R$ 4.159,00
45	119	1	1	26	R$ 3.570,00	R$ 4.184,50
45	120	1	1	27	R$ 3.600,00	R$ 4.210,00
45	121	1	1	27	R$ 3.630,00	R$ 4.235,50
45	122	1	1	27	R$ 3.660,00	R$ 4.261,00
45	123	1	1	27	R$ 3.690,00	R$ 4.286,50
45	124	1	1	28	R$ 3.720,00	R$ 4.312,00
45	125	1	1	28	R$ 3.750,00	R$ 4.337,50
45	126	1	1	28	R$ 3.780,00	R$ 4.363,00
45	127	1	1	28	R$ 3.810,00	R$ 4.388,50
45	128	1	1	28	R$ 3.840,00	R$ 4.414,00
45	129	1	1	29	R$ 3.870,00	R$ 4.439,50
45	130	1	1	29	R$ 3.900,00	R$ 4.465,00
45	131	1	1	29	R$ 3.930,00	R$ 4.490,50
45	132	1	1	29	R$ 3.960,00	R$ 4.516,00
45	133	1	1	30	R$ 3.990,00	R$ 4.541,50
45	134	1	1	30	R$ 4.020,00	R$ 4.567,00
45	135	1	1	30	R$ 4.050,00	R$ 4.592,50
45	136	1	1	30	R$ 4.080,00	R$ 4.618,00
45	137	1	1	30	R$ 4.110,00	R$ 4.643,50
45	138	1	1	31	R$ 4.140,00	R$ 4.462,00
45	139	1	1	31	R$ 4.170,00	R$ 4.486,00
45	140	1	1	31	R$ 4.200,00	R$ 4.510,00
45	141	1	1	31	R$ 4.230,00	R$ 4.534,00
45	142	1	1	32	R$ 4.260,00	R$ 4.558,00
45	143	1	1	32	R$ 4.290,00	R$ 4.582,00
45	144	1	1	32	R$ 4.320,00	R$ 4.606,00
45	145	1	1	32	R$ 4.350,00	R$ 4.630,00
45	146	1	1	32	R$ 4.380,00	R$ 4.654,00
45	147	1	1	33	R$ 4.410,00	R$ 4.678,00
45	148	1	1	33	R$ 4.440,00	R$ 4.702,00
45	149	1	1	33	R$ 4.470,00	R$ 4.726,00
45	150	1	1	33	R$ 4.500,00	R$ 4.750,00
45	151	1	1	34	R$ 4.530,00	R$ 4.774,00
45	152	1	1	34	R$ 4.560,00	R$ 4.798,00
45	153	1	1	34	R$ 4.590,00	R$ 4.822,00
45	154	1	1	34	R$ 4.620,00	R$ 4.846,00
45	155	1	1	34	R$ 4.650,00	R$ 4.870,00
45	156	1	1	35	R$ 4.680,00	R$ 4.894,00
45	157	1	1	35	R$ 4.710,00	R$ 4.918,00
45	158	1	1	35	R$ 4.740,00	R$ 4.942,00
45	159	1	1	35	R$ 4.770,00	R$ 4.966,00
45	160	1	1	36	R$ 4.800,00	R$ 4.990,00
45	161	1	1	36	R$ 4.830,00	R$ 5.014,00
45	162	1	1	36	R$ 4.860,00	R$ 5.038,00
45	163	1	1	36	R$ 4.890,00	R$ 5.062,00
45	164	1	1	36	R$ 4.920,00	R$ 5.086,00
45	165	1	1	37	R$ 4.950,00	R$ 5.110,00
45	166	1	1	37	R$ 4.980,00	R$ 5.134,00
45	167	1	1	37	R$ 5.010,00	R$ 5.158,00
45	168	1	1	37	R$ 5.040,00	R$ 5.182,00
45	169	1	1	38	R$ 5.070,00	R$ 5.206,00
45	170	1	1	38	R$ 5.100,00	R$ 5.230,00
45	171	1	1	38	R$ 5.130,00	R$ 5.254,00
45	172	1	1	38	R$ 5.160,00	R$ 5.278,00
45	173	1	1	38	R$ 5.190,00	R$ 5.302,00
45	174	1	1	39	R$ 5.220,00	R$ 5.326,00
45	175	1	1	39	R$ 5.250,00	R$ 5.350,00
45	176	1	1	39	R$ 5.280,00	R$ 5.374,00
45	177	1	1	39	R$ 5.310,00	R$ 5.398,00
45	178	1	1	40	R$ 5.340,00	R$ 5.422,00
45	179	1	1	40	R$ 5.370,00	R$ 5.446,00
45	180	1	1	40	R$ 5.400,00	R$ 5.470,00
45	181	1	1	40	R$ 5.430,00	R$ 5.494,00
45	182	1	1	40	R$ 5.460,00	R$ 5.518,00
45	183	1	1	41	R$ 5.490,00	R$ 5.542,00
45	184	1	1	41	R$ 5.520,00	R$ 5.566,00
45	185	1	1	41	R$ 5.550,00	R$ 5.590,00
45	186	1	1	41	R$ 5.580,00	R$ 5.614,00
45	187	1	1	42	R$ 5.610,00	R$ 5.638,00
45	188	1	1	42	R$ 5.640,00	R$ 5.662,00
45	189	1	1	42	R$ 5.670,00	R$ 5.686,00
45	190	1	1	42	R$ 5.700,00	R$ 5.710,00
45	191	1	1	42	R$ 5.730,00	R$ 5.734,00
45	192	1	1	43	R$ 5.760,00	R$ 5.758,00
45	193	1	1	43	R$ 5.790,00	R$ 5.782,00
45	194	1	1	43	R$ 5.820,00	R$ 5.806,00
45	195	1	1	43	R$ 5.850,00	R$ 5.830,00
45	196	1	1	44	R$ 5.880,00	R$ 5.854,00
45	197	1	1	44	R$ 5.910,00	R$ 5.878,00
45	198	1	1	44	R$ 5.940,00	R$ 5.902,00
45	199	1	1	44	R$ 5.970,00	R$ 5.926,00
45	200	1	1	44	R$ 6.000,00	R$ 5.950,00
45	201	1	1	45	R$ 6.030,00	R$ 5.974,00
45	202	1	1	45	R$ 6.060,00	R$ 5.998,00
45	203	1	1	45	R$ 6.090,00	R$ 6.022,00
